date,volume,open,high,low,close,adjclose
2020-05-11,12893100,210.88999938964844,215,210.3699951171875,213.17999267578125,213.17999267578125
2020-05-08,12524000,212.24000549316406,213.2100067138672,210.85000610351562,212.35000610351562,212.35000610351562
2020-05-07,15152000,211.16000366210938,211.60000610351562,209.0399932861328,211.25999450683594,211.25999450683594
2020-05-06,21857000,208.1199951171875,211.60000610351562,206.66000366210938,208.47000122070312,208.47000122070312
2020-05-05,21071200,207.02000427246094,210.3800048828125,206.5,207.07000732421875,207.07000732421875
2020-05-04,19250700,200.1999969482422,205.91000366210938,198.75999450683594,205.25999450683594,205.25999450683594
2020-05-01,30415600,201.60000610351562,207.27999877929688,199.0500030517578,202.27000427246094,202.27000427246094
2020-04-30,46173300,206.9199981689453,209.69000244140625,201.57000732421875,204.7100067138672,204.7100067138672
2020-04-29,45954500,190.92999267578125,196.91000366210938,190,194.19000244140625,194.19000244140625
2020-04-28,21731000,188.66000366210938,189.1999969482422,182.55999755859375,182.91000366210938,182.91000366210938
2020-04-27,29197800,192.66000366210938,193.75,187.41000366210938,187.5,187.5
2020-04-24,28868500,183.22999572753906,190.41000366210938,180.8300018310547,190.07000732421875,190.07000732421875
2020-04-23,21426600,184.0800018310547,187.0500030517578,183.14999389648438,185.1300048828125,185.1300048828125
2020-04-22,33369900,178.4499969482422,184.77999877929688,178.13999938964844,182.27999877929688,182.27999877929688
2020-04-21,24850500,175.25,175.3800048828125,168.33999633789062,170.8000030517578,170.8000030517578
2020-04-20,16110700,177.41000366210938,180.5,176.77000427246094,178.24000549316406,178.24000549316406
2020-04-17,20974800,179.1999969482422,180.27999877929688,176.66000366210938,179.24000549316406,179.24000549316406
2020-04-16,23593200,177.9499969482422,178.0500030517578,172.50999450683594,176.25,176.25
2020-04-15,17423000,175.19000244140625,178.19000244140625,172.82000732421875,176.97000122070312,176.97000122070312
2020-04-14,21011800,178.97999572753906,181.22999572753906,176.6199951171875,178.1699981689453,178.1699981689453
2020-04-13,19355400,173.6699981689453,175,169.4499969482422,174.7899932861328,174.7899932861328
2020-04-09,23534300,175.89999389648438,177.0800018310547,171.57000732421875,175.19000244140625,175.19000244140625
2020-04-08,21664200,171.25,175,167.74000549316406,174.27999877929688,174.27999877929688
2020-04-07,31411900,171.7899932861328,173.38999938964844,166.00999450683594,168.8300018310547,168.8300018310547
2020-04-06,28453600,160.14999389648438,166.1999969482422,158.50999450683594,165.5500030517578,165.5500030517578
2020-04-03,25983300,157.14999389648438,157.91000366210938,150.8300018310547,154.17999267578125,154.17999267578125
2020-04-02,20886300,159.10000610351562,161.35000610351562,155.9199981689453,158.19000244140625,158.19000244140625
2020-04-01,19507600,161.6199951171875,164.14999389648438,158.0399932861328,159.60000610351562,159.60000610351562
2020-03-31,23676300,165.47999572753906,170.92999267578125,164.1999969482422,166.8000030517578,166.8000030517578
2020-03-30,22515200,159.17999267578125,166.75,158.05999755859375,165.9499969482422,165.9499969482422
2020-03-27,24879900,158.1999969482422,160.08999633789062,154.75,156.7899932861328,156.7899932861328
2020-03-26,26556800,158.25,164,157.02000427246094,163.33999633789062,163.33999633789062
2020-03-25,35184300,158.9199981689453,162.99000549316406,153.05999755859375,156.2100067138672,156.2100067138672
2020-03-24,30440400,155.2100067138672,161.30999755859375,152.57000732421875,160.97999572753906,160.97999572753906
2020-03-23,29830800,149.66000366210938,152.30999755859375,142.25,148.10000610351562,148.10000610351562
2020-03-20,32568400,156.02000427246094,159.27000427246094,148,149.72999572753906,149.72999572753906
2020-03-19,39862300,146.6199951171875,159.92999267578125,144.8000030517578,153.1300048828125,153.1300048828125
2020-03-18,37553100,139.75,148.17999267578125,137.10000610351562,146.9600067138672,146.9600067138672
2020-03-17,34255600,150.74000549316406,153.94000244140625,140,149.4199981689453,149.4199981689453
2020-03-16,39120400,152.32000732421875,159.1300048828125,143.10000610351562,146.00999450683594,146.00999450683594
2020-03-13,35028600,163.52999877929688,170.7899932861328,157.60000610351562,170.27999877929688,170.27999877929688
2020-03-12,43266300,159.5399932861328,166.60000610351562,154.33999633789062,154.47000122070312,154.47000122070312
2020-03-11,20373900,174.00999450683594,175.8800048828125,167.66000366210938,170.24000549316406,170.24000549316406
2020-03-10,24517800,174.6699981689453,178.2899932861328,169.5,178.19000244140625,178.19000244140625
2020-03-09,29949000,169.60000610351562,175,165.19000244140625,169.5,169.5
2020-03-06,24559600,178.3300018310547,183.77999877929688,176.25999450683594,181.08999633789062,181.08999633789062
2020-03-05,19333400,186.77999877929688,188.99000549316406,183.88999938964844,185.1699981689453,185.1699981689453
2020-03-04,23062500,189.1699981689453,191.8300018310547,186.38999938964844,191.75999450683594,191.75999450683594
2020-03-03,27984100,196.22000122070312,197.24000549316406,183.97000122070312,185.88999938964844,185.88999938964844
2020-03-02,24949000,194.02999877929688,196.57000732421875,188.85000610351562,196.44000244140625,196.44000244140625
2020-02-28,32583500,182.6999969482422,192.74000549316406,181.82000732421875,192.47000122070312,192.47000122070312
2020-02-27,21641800,191.82000732421875,195.8800048828125,189.5,189.75,189.75
2020-02-26,16524500,197.19000244140625,201.2100067138672,195.49000549316406,197.1999969482422,197.1999969482422
2020-02-25,21433500,202.25,203.5,195.9499969482422,196.77000427246094,196.77000427246094
2020-02-24,23080100,201.8000030517578,203.64999389648438,198.1699981689453,200.72000122070312,200.72000122070312
2020-02-21,14092300,213.47999572753906,214.24000549316406,208.8300018310547,210.17999267578125,210.17999267578125
2020-02-20,13109200,216.52000427246094,218.77000427246094,212.9499969482422,214.5800018310547,214.5800018310547
2020-02-19,12135100,217.99000549316406,218.32000732421875,216.11000061035156,217.49000549316406,217.49000549316406
2020-02-18,15609200,213.5500030517578,217.97999572753906,213.39999389648438,217.8000030517578,217.8000030517578
2020-02-14,10741700,214,214.92999267578125,212.64999389648438,214.17999267578125,214.17999267578125
2020-02-13,15396600,209.52000427246094,214.3300018310547,209.17999267578125,213.13999938964844,213.13999938964844
2020-02-12,13813700,207.85000610351562,211.22000122070312,207.39999389648438,210.75999450683594,210.75999450683594
2020-02-11,25030800,210.19000244140625,210.86000061035156,206.50999450683594,207.19000244140625,207.19000244140625
2020-02-10,11856400,211.52000427246094,213.8000030517578,210.66000366210938,213.05999755859375,213.05999755859375
2020-02-07,12242500,210.3000030517578,212.82000732421875,209.92999267578125,212.3300018310547,212.3300018310547
2020-02-06,10567500,210.47000122070312,211.19000244140625,209.33999633789062,210.85000610351562,210.85000610351562
2020-02-05,12538200,212.50999450683594,212.72999572753906,208.7100067138672,210.11000061035156,210.11000061035156
2020-02-04,19628900,206.6199951171875,210.60000610351562,205.1999969482422,209.8300018310547,209.8300018310547
2020-02-03,15510500,203.44000244140625,205.13999938964844,202.5,204.19000244140625,204.19000244140625
2020-01-31,31359900,208.42999267578125,208.69000244140625,201.05999755859375,201.91000366210938,201.91000366210938
2020-01-30,48775500,206.52999877929688,211.42999267578125,204.75,209.52999877929688,209.52999877929688
2020-01-29,33181300,221.44000244140625,224.1999969482422,218.4499969482422,223.22999572753906,223.22999572753906
2020-01-28,13413800,216.13999938964844,218.74000549316406,213.52000427246094,217.7899932861328,217.7899932861328
2020-01-27,13810700,213.10000610351562,216.05999755859375,212.5,214.8699951171875,214.8699951171875
2020-01-24,11905800,220.8000030517578,221.77999877929688,216.11000061035156,217.94000244140625,217.94000244140625
2020-01-23,11195000,220.75,221.49000549316406,219.27000427246094,219.75999450683594,219.75999450683594
2020-01-22,12212800,222.30999755859375,222.75,221.27999877929688,221.32000732421875,221.32000732421875
2020-01-21,14275800,222.16000366210938,222.3699951171875,219.1199951171875,221.44000244140625,221.44000244140625
2020-01-17,15905900,222.02999877929688,222.2899932861328,220.52999877929688,222.13999938964844,222.13999938964844
2020-01-16,10015300,222.57000732421875,222.6300048828125,220.38999938964844,221.77000427246094,221.77000427246094
2020-01-15,10036500,220.61000061035156,221.67999267578125,220.13999938964844,221.14999389648438,221.14999389648438
2020-01-14,13288900,221.61000061035156,222.3800048828125,218.6300048828125,219.05999755859375,219.05999755859375
2020-01-13,14463400,219.60000610351562,221.97000122070312,219.2100067138672,221.91000366210938,221.91000366210938
2020-01-10,12119400,219.1999969482422,219.8800048828125,217.4199981689453,218.05999755859375,218.05999755859375
2020-01-09,12642800,217.5399932861328,218.3800048828125,216.27999877929688,218.3000030517578,218.3000030517578
2020-01-08,13475000,213,216.24000549316406,212.61000061035156,215.22000122070312,215.22000122070312
2020-01-07,14912400,212.82000732421875,214.5800018310547,211.75,213.05999755859375,213.05999755859375
2020-01-06,17058900,206.6999969482422,212.77999877929688,206.52000427246094,212.60000610351562,212.60000610351562
2020-01-03,11188400,207.2100067138672,210.39999389648438,206.9499969482422,208.6699981689453,208.6699981689453
2020-01-02,12077100,206.75,209.7899932861328,206.27000427246094,209.77999877929688,209.77999877929688
2019-12-31,8953500,204,205.55999755859375,203.60000610351562,205.25,205.25
2019-12-30,10524300,207.86000061035156,207.89999389648438,203.89999389648438,204.41000366210938,204.41000366210938
2019-12-27,10284200,208.6699981689453,208.92999267578125,206.58999633789062,208.10000610351562,208.10000610351562
2019-12-26,9350700,205.57000732421875,207.82000732421875,205.30999755859375,207.7899932861328,207.7899932861328
2019-12-24,6046300,206.3000030517578,206.7899932861328,205,205.1199951171875,205.1199951171875
2019-12-23,13348900,206.6999969482422,208.58999633789062,205.67999267578125,206.17999267578125,206.17999267578125
2019-12-20,27306900,207.47999572753906,207.7100067138672,203.42999267578125,206.3000030517578,206.3000030517578
2019-12-19,16514600,202.77999877929688,206.3000030517578,202.50999450683594,206.05999755859375,206.05999755859375
2019-12-18,23274400,200.08999633789062,204.3000030517578,200.08999633789062,202.5,202.5
2019-12-17,10175700,198.83999633789062,199,196.1300048828125,198.38999938964844,198.38999938964844
2019-12-16,14911500,195.27000427246094,199.1199951171875,194.80999755859375,197.9199981689453,197.9199981689453
2019-12-13,18798000,196.39999389648438,196.8000030517578,193.1699981689453,194.11000061035156,194.11000061035156
2019-12-12,23734800,202.35000610351562,203.66000366210938,194.10000610351562,196.75,196.75
2019-12-11,8036800,200.27999877929688,202.6300048828125,200.27999877929688,202.25999450683594,202.25999450683594
2019-12-10,9475700,201.66000366210938,202.0500030517578,200.14999389648438,200.8699951171875,200.8699951171875
2019-12-09,11954800,200.64999389648438,203.13999938964844,200.2100067138672,201.33999633789062,201.33999633789062
2019-12-06,12270600,200.5,201.57000732421875,200.05999755859375,201.0500030517578,201.0500030517578
2019-12-05,9740400,199.86000061035156,201.2899932861328,198.2100067138672,199.36000061035156,199.36000061035156
2019-12-04,8456300,200,200.02999877929688,198.0500030517578,198.7100067138672,198.7100067138672
2019-12-03,11595300,197.60000610351562,198.92999267578125,195.0800018310547,198.82000732421875,198.82000732421875
2019-12-02,11503400,202.1300048828125,202.17999267578125,198.0500030517578,199.6999969482422,199.6999969482422
2019-11-29,7985200,201.60000610351562,203.8000030517578,201.2100067138672,201.63999938964844,201.63999938964844
2019-11-27,12736600,199.89999389648438,203.13999938964844,199.4199981689453,202,202
2019-11-26,11735500,200,200.14999389648438,198.0399932861328,198.97000122070312,198.97000122070312
2019-11-25,15272300,199.52000427246094,200.97000122070312,199.25,199.7899932861328,199.7899932861328
2019-11-22,9959800,198.3800048828125,199.3000030517578,197.6199951171875,198.82000732421875,198.82000732421875
2019-11-21,12131000,197.4199981689453,199.08999633789062,196.86000061035156,197.92999267578125,197.92999267578125
2019-11-20,12355400,198.5800018310547,199.58999633789062,195.42999267578125,197.50999450683594,197.50999450683594
2019-11-19,19056800,197.39999389648438,200,196.86000061035156,199.32000732421875,199.32000732421875
2019-11-18,16167200,194.55999755859375,198.6300048828125,193.0500030517578,197.39999389648438,197.39999389648438
2019-11-15,11524300,194.25999450683594,195.3000030517578,193.3800048828125,195.10000610351562,195.10000610351562
2019-11-14,9040500,192.92999267578125,194.02999877929688,191.4499969482422,193.14999389648438,193.14999389648438
2019-11-13,10860700,194.6999969482422,195.6999969482422,192.74000549316406,193.19000244140625,193.19000244140625
2019-11-12,17615500,190,195.05999755859375,189.74000549316406,194.47000122070312,194.47000122070312
2019-11-11,8631200,189.92999267578125,190.0800018310547,188.5399932861328,189.61000061035156,189.61000061035156
2019-11-08,10760800,190,192.33999633789062,189.6999969482422,190.83999633789062,190.83999633789062
2019-11-07,13473000,191.91000366210938,193.44000244140625,189.47000122070312,190.4199981689453,190.4199981689453
2019-11-06,10973000,194.02999877929688,194.3699951171875,191.35000610351562,191.5500030517578,191.5500030517578
2019-11-05,9942000,195.3699951171875,195.75,193.60000610351562,194.32000732421875,194.32000732421875
2019-11-04,16371300,194.5500030517578,197.3699951171875,193.80999755859375,194.72000122070312,194.72000122070312
2019-11-01,21711800,192.85000610351562,194.11000061035156,189.91000366210938,193.6199951171875,193.6199951171875
2019-10-31,42286500,196.6999969482422,198.08999633789062,188.25,191.64999389648438,191.64999389648438
2019-10-30,28734600,189.55999755859375,190.4499969482422,185.97999572753906,188.25,188.25
2019-10-29,13574900,191.69000244140625,192.52999877929688,188.47000122070312,189.30999755859375,189.30999755859375
2019-10-28,13657900,187.1999969482422,189.52999877929688,185.0800018310547,189.39999389648438,189.39999389648438
2019-10-25,8061200,185.8300018310547,189,185.08999633789062,187.88999938964844,187.88999938964844
2019-10-24,11413500,184.6199951171875,186.72999572753906,182.8000030517578,186.3800048828125,186.3800048828125
2019-10-23,12300400,182.00999450683594,186.3800048828125,182,186.14999389648438,186.14999389648438
2019-10-22,19537600,190,190.64999389648438,181.5,182.33999633789062,182.33999633789062
2019-10-21,8122600,187.0399932861328,189.91000366210938,186.75,189.75999450683594,189.75999450683594
2019-10-18,16874200,190.22999572753906,191.49000549316406,183.9199981689453,185.85000610351562,185.85000610351562
2019-10-17,9603000,190.3000030517578,190.83999633789062,188.77000427246094,190.38999938964844,190.38999938964844
2019-10-16,10516900,188.32000732421875,189.6999969482422,186.89999389648438,189.5500030517578,189.5500030517578
2019-10-15,15039100,183.8000030517578,190.3800048828125,183.66000366210938,188.88999938964844,188.88999938964844
2019-10-14,7006000,184.1999969482422,184.6199951171875,182.57000732421875,183.27999877929688,183.27999877929688
2019-10-11,14930500,182.14999389648438,186.49000549316406,182.13999938964844,184.19000244140625,184.19000244140625
2019-10-10,8605000,180.32000732421875,181.61000061035156,179.1699981689453,180.02999877929688,180.02999877929688
2019-10-09,7556900,179.16000366210938,180.72000122070312,177.94000244140625,179.85000610351562,179.85000610351562
2019-10-08,9466900,178.25999450683594,180.3699951171875,177.72000122070312,177.75,177.75
2019-10-07,9178300,180,181.17999267578125,178.08999633789062,179.67999267578125,179.67999267578125
2019-10-04,10430200,179.5500030517578,180.97999572753906,178.10000610351562,180.4499969482422,180.4499969482422
2019-10-03,16086300,175.57000732421875,179.83999633789062,173.6300048828125,179.3800048828125,179.3800048828125
2019-10-02,16151700,174.83999633789062,176.52999877929688,173.08999633789062,174.60000610351562,174.60000610351562
2019-10-01,17073000,179.14999389648438,179.83999633789062,174.8800048828125,175.80999755859375,175.80999755859375
2019-09-30,10740000,177.8699951171875,178.6699981689453,176.85000610351562,178.0800018310547,178.0800018310547
2019-09-27,14656200,180.49000549316406,180.75999450683594,175.66000366210938,177.10000610351562,177.10000610351562
2019-09-26,16083300,181.3300018310547,181.39999389648438,177.6699981689453,180.11000061035156,180.11000061035156
2019-09-25,18068300,181.4499969482422,183.4199981689453,177.8699951171875,182.8000030517578,182.8000030517578
2019-09-24,18546600,187.97999572753906,188.0399932861328,180.38999938964844,181.27999877929688,181.27999877929688
2019-09-23,13327600,189.33999633789062,190.10000610351562,185.2100067138672,186.82000732421875,186.82000732421875
2019-09-20,19934200,190.66000366210938,193.10000610351562,188.1199951171875,189.92999267578125,189.92999267578125
2019-09-19,10392700,188.66000366210938,191.10000610351562,188.14999389648438,190.13999938964844,190.13999938964844
2019-09-18,9681900,188.08999633789062,189.0800018310547,186.00999450683594,188.13999938964844,188.13999938964844
2019-09-17,9671100,186.66000366210938,188.32000732421875,185.5399932861328,188.0800018310547,188.0800018310547
2019-09-16,8444800,186.92999267578125,187.7899932861328,185.77000427246094,186.22000122070312,186.22000122070312
2019-09-13,11441100,187.3300018310547,187.97000122070312,186.5399932861328,187.19000244140625,187.19000244140625
2019-09-12,11419800,189.86000061035156,190.92999267578125,187.22999572753906,187.47000122070312,187.47000122070312
2019-09-11,11761700,186.4600067138672,189.44000244140625,186.0800018310547,188.49000549316406,188.49000549316406
2019-09-10,15455900,187.44000244140625,188.10000610351562,184.5500030517578,186.1699981689453,186.1699981689453
2019-09-09,14722400,187.72999572753906,188.97999572753906,185.85000610351562,188.75999450683594,188.75999450683594
2019-09-06,15226800,190.2100067138672,190.2100067138672,186.35000610351562,187.49000549316406,187.49000549316406
2019-09-05,13876700,188.52999877929688,191.36000061035156,187.94000244140625,190.89999389648438,190.89999389648438
2019-09-04,11308000,184.64999389648438,187.75,183.88999938964844,187.13999938964844,187.13999938964844
2019-09-03,9779400,184,185.6699981689453,182.11000061035156,182.38999938964844,182.38999938964844
2019-08-30,10774500,186.77999877929688,186.8000030517578,183.4600067138672,185.6699981689453,185.6699981689453
2019-08-29,10128700,183.77000427246094,186.0800018310547,183.47000122070312,185.57000732421875,185.57000732421875
2019-08-28,9386100,180.52999877929688,181.9499969482422,178.9199981689453,181.75999450683594,181.75999450683594
2019-08-27,14399600,181.92999267578125,184.0399932861328,181.00999450683594,181.3000030517578,181.3000030517578
2019-08-26,8773600,179.39999389648438,180.5,178.24000549316406,180.36000061035156,180.36000061035156
2019-08-23,17323400,180.83999633789062,183.1300048828125,176.66000366210938,177.75,177.75
2019-08-22,10821400,183.42999267578125,184.11000061035156,179.91000366210938,182.0399932861328,182.0399932861328
2019-08-21,8398200,185,185.89999389648438,183.13999938964844,183.5500030517578,183.5500030517578
2019-08-20,10083400,185.4499969482422,186,182.38999938964844,183.80999755859375,183.80999755859375
2019-08-19,9691200,186.00999450683594,187.5,184.85000610351562,186.1699981689453,186.1699981689453
2019-08-16,12654600,183.75,185.10000610351562,182.36000061035156,183.6999969482422,183.6999969482422
2019-08-15,12925900,180.9499969482422,183.1999969482422,180.02999877929688,182.58999633789062,182.58999633789062
2019-08-14,18903700,185.8000030517578,185.99000549316406,179.30999755859375,179.7100067138672,179.7100067138672
2019-08-13,13577000,185.52000427246094,191.3800048828125,185.3699951171875,188.4499969482422,188.4499969482422
2019-08-12,10936300,186.85000610351562,187.58999633789062,184.4600067138672,185.3699951171875,185.3699951171875
2019-08-09,11058800,190,190.97999572753906,187.1199951171875,187.85000610351562,187.85000610351562
2019-08-08,14828900,186.6199951171875,190.33999633789062,184.0500030517578,190.16000366210938,190.16000366210938
2019-08-07,15833200,183.60000610351562,186.3699951171875,181.22000122070312,185.14999389648438,185.14999389648438
2019-08-06,18035700,183.69000244140625,185.7899932861328,183.08999633789062,184.50999450683594,184.50999450683594
2019-08-05,23086700,184.69000244140625,185.6699981689453,179.33999633789062,181.72999572753906,181.72999572753906
2019-08-02,15297000,191.10000610351562,192.6199951171875,188.07000732421875,189.02000427246094,189.02000427246094
2019-08-01,17777000,194.1699981689453,198.47000122070312,190.8800048828125,192.72999572753906,192.72999572753906
2019-07-31,14593500,196.9499969482422,198.75999450683594,192.67999267578125,194.22999572753906,194.22999572753906
2019-07-30,11903600,195.38999938964844,198.7100067138672,193.5,197.0399932861328,197.0399932861328
2019-07-29,16530800,199,199.6300048828125,195.3000030517578,195.94000244140625,195.94000244140625
2019-07-26,24434000,200.19000244140625,202.8800048828125,196.25,199.75,199.75
2019-07-25,39889900,206.6999969482422,208.66000366210938,198.25999450683594,200.7100067138672,200.7100067138672
2019-07-24,32532500,197.6300048828125,204.80999755859375,197.22000122070312,204.66000366210938,204.66000366210938
2019-07-23,14583700,202.83999633789062,204.24000549316406,200.9600067138672,202.36000061035156,202.36000061035156
2019-07-22,13589000,199.91000366210938,202.57000732421875,198.80999755859375,202.32000732421875,202.32000732421875
2019-07-19,12098300,202.17999267578125,202.3300018310547,198.07000732421875,198.36000061035156,198.36000061035156
2019-07-18,11956600,200.14999389648438,202.47000122070312,199.3800048828125,200.77999877929688,200.77999877929688
2019-07-17,12083700,204.17999267578125,204.36000061035156,201.58999633789062,201.8000030517578,201.8000030517578
2019-07-16,12132700,203.88999938964844,205.47000122070312,203.10000610351562,203.83999633789062,203.83999633789062
2019-07-15,16030300,204.25,205.3300018310547,201.82000732421875,203.91000366210938,203.91000366210938
2019-07-12,15366300,199.67999267578125,205.3000030517578,199.16000366210938,204.8699951171875,204.8699951171875
2019-07-11,13678500,203.25999450683594,203.8000030517578,200.2100067138672,201.22999572753906,201.22999572753906
2019-07-10,20571700,200,202.9600067138672,199.6699981689453,202.72999572753906,202.72999572753906
2019-07-09,14698600,194.97000122070312,199.4600067138672,194.88999938964844,199.2100067138672,199.2100067138672
2019-07-08,9723900,195.19000244140625,196.67999267578125,193.63999938964844,195.75999450683594,195.75999450683594
2019-07-05,11164100,196.17999267578125,197.07000732421875,194.1699981689453,196.39999389648438,196.39999389648438
2019-07-03,10246100,194.16000366210938,197.39999389648438,194.16000366210938,197.1999969482422,197.1999969482422
2019-07-02,9050000,193,195,192.7100067138672,195,195
2019-07-01,14204700,195.2100067138672,195.27999877929688,191.92999267578125,193,193
2019-06-28,16378900,190.5500030517578,193.1999969482422,189.94000244140625,193,193
2019-06-27,11159000,189.8800048828125,198.8800048828125,188.27000427246094,189.5,189.5
2019-06-26,12808600,189.5399932861328,190.75999450683594,187.30999755859375,187.66000366210938,187.66000366210938
2019-06-25,16750300,192.8800048828125,193.13999938964844,188.1300048828125,188.83999633789062,188.83999633789062
2019-06-24,15509000,192.4199981689453,193.97999572753906,191.57000732421875,192.60000610351562,192.60000610351562
2019-06-21,22751200,188.75,192,188.75,191.13999938964844,191.13999938964844
2019-06-20,14635700,190.9499969482422,191.16000366210938,187.63999938964844,189.52999877929688,189.52999877929688
2019-06-19,21417100,187,188.10000610351562,184.5500030517578,187.47999572753906,187.47999572753906
2019-06-18,37571400,194,194.52999877929688,187.27999877929688,188.47000122070312,188.47000122070312
2019-06-17,29459900,185.00999450683594,189.5,184.41000366210938,189.00999450683594,189.00999450683594
2019-06-14,16773700,180.50999450683594,181.83999633789062,180,181.3300018310547,181.3300018310547
2019-06-13,12253600,175.52999877929688,178.02999877929688,174.61000061035156,177.47000122070312,177.47000122070312
2019-06-12,17681500,178.3800048828125,179.27000427246094,172.8800048828125,175.0399932861328,175.0399932861328
2019-06-11,15266600,178.47999572753906,179.97999572753906,176.7899932861328,178.10000610351562,178.10000610351562
2019-06-10,14767900,174.75,177.86000061035156,173.8000030517578,174.82000732421875,174.82000732421875
2019-06-07,16917300,170.1699981689453,173.8699951171875,168.83999633789062,173.35000610351562,173.35000610351562
2019-06-06,12446400,168.3000030517578,169.6999969482422,167.22999572753906,168.3300018310547,168.3300018310547
2019-06-05,19758300,167.47999572753906,168.72000122070312,164.6300048828125,168.1699981689453,168.1699981689453
2019-06-04,46044300,163.7100067138672,168.27999877929688,160.83999633789062,167.5,167.5
2019-06-03,56059600,175,175.0500030517578,161.00999450683594,164.14999389648438,164.14999389648438
2019-05-31,15226500,180.27999877929688,180.5399932861328,177.16000366210938,177.47000122070312,177.47000122070312
2019-05-30,8581500,183.0800018310547,183.47999572753906,180.88999938964844,183.00999450683594,183.00999450683594
2019-05-29,12797700,183.5,184.55999755859375,181.35000610351562,182.19000244140625,182.19000244140625
2019-05-28,14843300,181.5399932861328,184.7100067138672,181.4499969482422,184.30999755859375,184.30999755859375
2019-05-24,8807700,182.3300018310547,183.6300048828125,180.8300018310547,181.05999755859375,181.05999755859375
2019-05-23,12768800,182.4199981689453,183.89999389648438,179.6699981689453,180.8699951171875,180.8699951171875
2019-05-22,9213800,184.72999572753906,186.74000549316406,183.61000061035156,185.32000732421875,185.32000732421875
2019-05-21,7502800,184.57000732421875,185.6999969482422,183.88999938964844,184.82000732421875,184.82000732421875
2019-05-20,10352000,181.8800048828125,184.22999572753906,181.3699951171875,182.72000122070312,182.72000122070312
2019-05-17,10485400,184.83999633789062,187.5800018310547,184.27999877929688,185.3000030517578,185.3000030517578
